id,price,currency,rooms,area,location,city
5506311,306000,AZN,1,62.0,Mərdəkan,Bakı
6197306,221540,AZN,2,58.3,Azadlıq Prospekti,Bakı
5443970,272875,AZN,2,78.3,Sea Breeze,Bakı
6373636,246379,AZN,1,39.2,Nardaran,Bakı
6298742,655000,AZN,5,255.0,Mərdəkan,Bakı
6231295,345000,AZN,3,112.0,Nəriman Nərimanov,Bakı
6347457,100,AZN,3,100.0,,Qəbələ
6443394,2400,AZN,,1200.0,Atyalı,Bakı
6181912,532840,AZN,4,190.3,Koroğlu,Bakı
6181887,525000,AZN,4,175.9,Koroğlu,Bakı
6181862,404955,AZN,2,120.9,Koroğlu,Bakı
6181764,615420,AZN,3,237.0,Koroğlu,Bakı
6181837,382848,AZN,2,114.3,Koroğlu,Bakı
6181844,411989,AZN,2,123.0,Koroğlu,Bakı
6181901,510000,AZN,4,194.2,Koroğlu,Bakı
6232033,175000,AZN,,4.0,Şıxov,Bakı
6476082,140000,AZN,2,100.6,Lökbatan,Bakı
6451173,171999,AZN,3,54.5,20 Yanvar,Bakı
6398928,227000,AZN,3,98.7,Bakıxanov,Bakı
6267950,2400,AZN,,120.0,Nərimanov,Bakı
5443767,269748,AZN,1,57.7,Sea Breeze,Bakı
4586280,661063,AZN,3,104.3,Ağ şəhər,Bakı
4362132,686443,AZN,3,103.9,Ağ şəhər,Bakı
6478273,175000,AZN,3,68.0,Yeni Günəşli,Bakı
5516767,394944,AZN,2,70.4,Sea Breeze,Bakı
6292106,122000,AZN,2,55.0,,Xırdalan
6465247,9832,AZN,,1229.0,Nərimanov,Bakı
6478926,450000,AZN,4,118.0,Mərdəkan,Bakı
6426179,490000,AZN,7,170.0,Nardaran,Bakı
6468239,259000,AZN,4,180.0,Saray,Bakı
6471134,427000,AZN,3,106.7,Bakmil,Bakı
6425911,250000,AZN,,12.0,Nardaran,Bakı
6468230,385000,AZN,3,125.0,Şah İsmayıl Xətai,Bakı
6412147,50,AZN,2,95.0,Nərimanov,Bakı
6432833,2400,AZN,3,119.0,Şah İsmayıl Xətai,Bakı
5801307,268000,AZN,4,160.0,Şüvəlan,Bakı
6468078,192000,AZN,3,85.0,Əhmədli,Bakı
5514370,465335,AZN,2,74.0,Sea Breeze,Bakı
6423086,139900,AZN,2,55.0,Memar Əcəmi,Bakı
6400972,530000,AZN,4,200.0,28 May,Bakı
6423642,1100,AZN,2,112.0,Azadlıq Prospekti,Bakı
5544329,7000,AZN,,500.0,Elmlər Akademiyası,Bakı
6318991,460377,AZN,3,106.2,Nardaran,Bakı
5697512,465000,AZN,3,120.0,Şah İsmayıl Xətai,Bakı
6419114,230000,AZN,3,105.0,8-ci kilometr,Bakı
6439945,124900,AZN,4,100.0,Masazır,Bakı
6440409,920000,AZN,4,220.0,Nəsimi,Bakı
6476370,300000,AZN,4,148.9,Bakıxanov,Bakı
6428540,34000,AZN,,2.5,Məmmədli,Bakı
6313896,149000,AZN,2,58.0,,Sumqayıt
6219375,215000,AZN,4,140.0,Bakıxanov,Bakı
5505973,293046,AZN,2,101.4,Sea Breeze,Bakı
6080553,855000,AZN,12,480.0,Həzi Aslanov,Bakı
6284435,108000,AZN,2,72.8,,Sumqayıt
6457018,350000,AZN,3,110.0,Bibiheybət,Bakı
6201530,425000,AZN,3,129.0,Nərimanov,Bakı
6147926,655000,AZN,4,198.0,28 May,Bakı
5504076,467432,AZN,2,98.2,Sea Breeze,Bakı
5934247,570000,AZN,6,375.6,Şağan,Bakı
6440367,740000,AZN,4,194.0,Nəsimi,Bakı
6478372,397000,AZN,3,165.0,Nəsimi,Bakı
6328233,1800,AZN,5,240.0,Nizami,Bakı
6400830,320000,AZN,3,122.0,Şıxov,Bakı
6303700,210000,AZN,3,105.0,,Qəbələ
6457009,179500,AZN,3,60.0,Memar Əcəmi,Bakı
6349185,292000,AZN,3,69.0,Bakmil,Bakı
3430100,250,AZN,4,250.0,Novxanı,Bakı
6457922,218000,AZN,3,75.0,Xalqlar Dostluğu,Bakı
6398187,345000,AZN,3,105.0,28 May,Bakı
6413356,1500000,AZN,,281.3,Nizami,Bakı
6449762,369000,AZN,3,117.0,Nizami,Bakı
6451963,399000,AZN,2,115.0,Xətai,Bakı
5600151,424575,AZN,3,92.5,Sea Breeze,Bakı
6454618,239000,AZN,4,148.0,Mərdəkan,Bakı
6424527,7800,AZN,,200.0,Xətai,Bakı
6091316,134315,AZN,1,41.2,Nardaran,Bakı
6255412,499000,AZN,3,132.5,Nardaran,Bakı
6306825,245000,AZN,3,107.0,Xətai,Bakı
6091284,280312,AZN,2,90.5,Nardaran,Bakı
6091786,239955,AZN,2,73.9,Nardaran,Bakı
6459234,231200,AZN,5,136.0,Masazır,Bakı
6090824,135983,AZN,1,42.1,Nardaran,Bakı
6091770,140280,AZN,1,43.0,Nardaran,Bakı
6007298,820000,AZN,4,195.0,28 May,Bakı
6293273,298000,AZN,3,75.0,Yasamal,Bakı
6011006,580000,AZN,4,175.0,8 Noyabr,Bakı
5929571,128000,AZN,3,90.0,Biləcəri,Bakı
6252748,8000,AZN,,330.0,Nərimanov,Bakı
6473976,155000,AZN,4,133.5,Qaraçuxur,Bakı
6427803,209500,AZN,3,65.0,İnşaatçılar,Bakı
6338345,1500,AZN,5,200.0,Köhnə Günəşli,Bakı
6446903,428000,AZN,,145.0,Köhnə Günəşli,Bakı
6376359,294000,AZN,3,140.0,Xətai,Bakı
5505198,386844,AZN,1,64.1,Sea Breeze,Bakı
4585521,661685,AZN,3,104.0,Ağ şəhər,Bakı
4586415,657974,AZN,3,103.8,Ağ şəhər,Bakı
6392381,250,AZN,5,360.0,Şağan,Bakı
6467970,1000,AZN,2,60.0,Dərnəgül,Bakı
6358288,1480000,AZN,7,798.0,Şüvəlan,Bakı
6462079,134300,AZN,2,79.0,Masazır,Bakı
6434081,650000,AZN,3,120.0,Şah İsmayıl Xətai,Bakı
6437799,96000,AZN,2,62.0,Masazır,Bakı
4451841,385917,AZN,2,96.6,Nardaran,Bakı
6005770,89000,AZN,3,97.0,Ramana,Bakı
6097692,181500,AZN,2,65.0,Azadlıq Prospekti,Bakı
6074258,311000,AZN,3,105.0,Elmlər Akademiyası,Bakı
6368710,345000,AZN,4,155.0,Mərdəkan,Bakı
5656223,365000,AZN,4,170.0,Şüvəlan,Bakı
6379752,187000,AZN,4,140.0,Şüvəlan,Bakı
6147075,365000,AZN,4,170.0,Mərdəkan,Bakı
6390623,510000,AZN,4,165.0,Şüvəlan,Bakı
6171313,1180000,AZN,6,330.0,Şüvəlan,Bakı
5975672,290000,AZN,4,170.0,Mərdəkan,Bakı
6294637,175000,AZN,4,135.0,Buzovna,Bakı
6049962,230000,AZN,,7.0,,Sumqayıt
6398992,375000,AZN,4,160.0,Şüvəlan,Bakı
6448882,315000,AZN,2,74.0,Sea Breeze,Bakı
6350437,1800,AZN,3,250.0,Nəsimi,Bakı
6300641,450000,AZN,5,230.0,Mərdəkan,Bakı
6448840,375000,AZN,2,74.0,Sea Breeze,Bakı
6448858,229500,AZN,1,57.0,Sea Breeze,Bakı
6110748,265000,AZN,4,150.0,Mərdəkan,Bakı
5909404,210000,AZN,1,57.0,Sea Breeze,Bakı
6454273,73000,AZN,2,80.2,Yasamal,Bakı
6385788,43000,AZN,,22.0,Məmmədli,Bakı
6162089,365000,AZN,4,190.0,Mərdəkan,Bakı
6346006,410000,AZN,4,180.0,Həzi Aslanov,Bakı
6456906,410000,AZN,3,143.0,Nəsimi,Bakı
6249015,2200,AZN,,360.0,Ulduz,Bakı
6309565,1080000,AZN,4,176.7,Ağ şəhər,Bakı
6316749,188000,AZN,3,60.0,Memar Əcəmi,Bakı
6448815,210000,AZN,1,60.0,Nardaran,Bakı
6423334,189000,AZN,,59.0,28 May,Bakı
5909818,259000,AZN,3,96.0,Nərimanov,Bakı
6097835,293900,AZN,3,48.0,Sahil,Bakı
6419384,917600,AZN,4,248.0,Nəsimi,Bakı
6374947,1150000,AZN,4,258.0,Bayıl,Bakı
6473821,100,AZN,5,300.0,Badamdar,Bakı
6348684,938000,AZN,,350.0,İçəri Şəhər,Bakı
6387453,156000,AZN,2,55.0,20 Yanvar,Bakı
6405106,283560,AZN,2,69.5,Nardaran,Bakı
6437297,270000,AZN,3,90.0,Şah İsmayıl Xətai,Bakı
6299486,190513,AZN,2,40.9,Nardaran,Bakı
6473254,159000,AZN,2,60.0,Yeni Günəşli,Bakı
6376433,734000,AZN,,12229.4,,Biləsuvar
6334185,1600000,AZN,,22663.0,,Ağsu
6467029,78500,AZN,1,30.0,Buzovna,Bakı
6376408,140000,AZN,,2312.0,,Biləsuvar
6286872,200000,AZN,5,160.0,Yeni Günəşli,Bakı
6160875,2190000,AZN,,1305.8,Nərimanov,Bakı
6417678,290000,AZN,3,70.0,Nəriman Nərimanov,Bakı
6299431,231608,AZN,1,52.4,Nardaran,Bakı
6470715,203000,AZN,4,137.0,Saray,Xırdalan
6442919,130000,AZN,3,100.0,Novxanı,Bakı
6428728,300000,AZN,3,96.0,20 Yanvar,Bakı
6376395,155000,AZN,,2574.0,,Biləsuvar
6375925,363000,AZN,,4630.1,,Biləsuvar
6375257,2200000,AZN,,33.0,Ağ şəhər,Bakı
6373712,1230000,AZN,,162.0,,İsmayıllı
6373624,2750000,AZN,,2500.0,Hövsan,Bakı
6369753,265000,AZN,3,101.0,İnşaatçılar,Bakı
6219925,161288,AZN,1,34.5,Nardaran,Bakı
6370874,169000,AZN,2,80.0,İnşaatçılar,Bakı
5584249,5500,AZN,12,480.0,Xətai,Bakı
6330852,223958,AZN,1,37.6,Nardaran,Bakı
6426360,280000,AZN,2,69.0,Sea Breeze,Bakı
6465893,128000,AZN,1,30.0,Sea Breeze,Bakı
6220943,453700,AZN,2,69.3,Nardaran,Bakı
6461782,78300,AZN,,9.0,,İsmayıllı
6472938,379500,AZN,4,175.0,Memar Əcəmi,Bakı
6236121,180,AZN,2,99.0,Sea Breeze,Bakı
6472784,325000,AZN,3,110.0,Azadlıq Prospekti,Bakı
6234202,650643,AZN,2,90.9,Nardaran,Bakı
6478451,145000,AZN,2,67.0,Saray,Bakı
6371620,220000,AZN,4,160.0,Şüvəlan,Bakı
6289607,195000,AZN,4,135.0,Şüvəlan,Bakı
5840948,590000,AZN,4,250.0,Mərdəkan,Bakı
5523258,820000,AZN,5,250.0,Mərdəkan,Bakı
4832955,750000,AZN,6,400.0,Mərdəkan,Bakı
6176535,845000,AZN,6,400.0,Şüvəlan,Bakı
6175863,305000,AZN,4,160.0,Şüvəlan,Bakı
4909881,480000,AZN,4,220.0,Mərdəkan,Bakı
6286725,187000,AZN,4,145.0,Şüvəlan,Bakı
6034487,291312,AZN,2,61.2,Nardaran,Bakı
6273414,25,AZN,2,45.0,Masazır,Bakı
6470654,2500,AZN,3,100.0,Şah İsmayıl Xətai,Bakı
6393291,25,AZN,3,55.0,Masazır,Bakı
6400029,25,AZN,2,40.0,Masazır,Bakı
6379958,62000,AZN,3,60.0,Hökməli,Bakı
6375980,375000,AZN,4,160.0,Şüvəlan,Bakı
3760528,247500,AZN,1,55.0,Nəsimi,Bakı
6428009,529181,AZN,2,76.8,Nardaran,Bakı
5805433,431340,AZN,3,102.7,Nəsimi,Bakı
6078699,413712,AZN,3,67.6,,Qusar
6102920,298000,AZN,4,103.0,Nəriman Nərimanov,Bakı
6304815,268000,AZN,2,84.0,Nəriman Nərimanov,Bakı
6461851,168000,AZN,3,102.0,Abşeron,Xırdalan
6034177,250512,AZN,2,73.7,Nardaran,Bakı
6425641,199000,AZN,2,95.0,,Sumqayıt
6323014,132500,AZN,2,77.8,Lökbatan,Bakı
6384961,199000,AZN,3,113.5,Yeni Günəşli,Bakı
6339379,324000,AZN,2,82.0,Dərnəgül,Bakı
6451466,175000,AZN,3,115.0,Buzovna,Bakı
6478382,198000,AZN,2,90.0,Biləcəri,Bakı
5906152,1140000,AZN,2,98.0,Nəsimi,Bakı
5427830,6500000,AZN,,1800.0,Nərimanov,Bakı
6431998,285940,AZN,1,58.0,Nardaran,Bakı
6473762,1450,AZN,2,72.0,28 May,Bakı
6332416,80000,AZN,,8.0,Fatmayı,Bakı
6470627,660000,AZN,,11.0,Qaraçuxur,Bakı
6069997,1100,AZN,,100.0,,Xırdalan
6434165,2800,AZN,,80.0,İnşaatçılar,Bakı
6408290,213000,AZN,3,105.0,Əhmədli,Bakı
5951405,378000,AZN,2,96.0,Bayıl,Bakı
6409301,150,AZN,4,170.0,Mərdəkan,Bakı
5670536,547613,AZN,2,85.9,Nardaran,Bakı
6214597,280000,AZN,3,125.0,Badamdar,Bakı
4472756,134880,AZN,2,84.3,,Sumqayıt
6473615,117000,AZN,2,60.0,İnşaatçılar,Bakı
6414824,255000,AZN,3,127.0,Memar Əcəmi,Bakı
6432955,130000,AZN,2,35.0,28 May,Bakı
6470268,1100,AZN,,120.0,Nəriman Nərimanov,Bakı
5663441,219555,AZN,1,41.0,Nardaran,Bakı
6221479,98000,AZN,3,100.0,Kürdəxanı,Bakı
6373758,160000,AZN,,6.0,,Lerik
6375149,605000,AZN,,695.4,,Şəmkir
6237408,2465,AZN,3,181.0,28 May,Bakı
6009078,1600,AZN,3,150.0,Ağ şəhər,Bakı
6187790,200,AZN,2,115.0,Nardaran,Bakı
5657189,229322,AZN,1,52.9,Nardaran,Bakı
4387445,656180,AZN,4,187.48,28 May,Bakı
5880278,708000,AZN,4,236.0,28 May,Bakı
4387430,472150,AZN,3,134.9,28 May,Bakı
4387394,381045,AZN,3,108.87,28 May,Bakı
4984526,388480,AZN,3,121.4,28 May,Bakı
5730631,521400,AZN,3,173.8,28 May,Bakı
3642532,400,AZN,4,150.0,Şüvəlan,Bakı
6349093,430000,AZN,3,145.0,Şah İsmayıl Xətai,Bakı
4803687,1700000,AZN,,3300.0,Şüvəlan,Bakı
5937754,5600000,AZN,,34.0,Bakmil,Bakı
5771556,400000,AZN,3,135.0,Şah İsmayıl Xətai,Bakı
6425529,162000,AZN,2,60.0,Memar Əcəmi,Bakı
5724754,205264,AZN,1,47.4,Nardaran,Bakı
6401412,1000,AZN,,240.0,,Bərdə
6477935,598000,AZN,4,290.0,İnşaatçılar,Bakı
6476011,165000,AZN,1,45.0,Gənclik,Bakı
6434539,510000,AZN,3,125.0,Şah İsmayıl Xətai,Bakı
6439731,2000000,AZN,,250.0,Elmlər Akademiyası,Bakı
6353878,205000,AZN,,40.0,Abşeron,Bakı
5443920,308448,AZN,2,100.8,Sea Breeze,Bakı
6289192,595000,AZN,,79.0,Nizami,Bakı
6451497,344640,AZN,3,107.7,Azadlıq Prospekti,Bakı
6289200,750000,AZN,,98.5,Nizami,Bakı
6049090,205000,AZN,1,54.0,Sea Breeze,Bakı
6289194,1350000,AZN,,177.5,Nizami,Bakı
6312405,1250000,AZN,,115.0,Sahil,Bakı
6439763,2680,AZN,4,134.0,28 May,Bakı
6041179,2300000,AZN,,212.0,Elmlər Akademiyası,Bakı
5443739,290955,AZN,2,81.5,Sea Breeze,Bakı
6273617,1950000,AZN,,19.0,Əhmədli,Bakı
6312398,850000,AZN,,127.0,Elmlər Akademiyası,Bakı
6041145,1800000,AZN,,320.0,Nizami,Bakı
6405005,40000,AZN,,3.7,,Quba
6041172,1400000,AZN,,98.5,Elmlər Akademiyası,Bakı
6267006,375000,AZN,2,68.0,Şah İsmayıl Xətai,Bakı
6381300,3000,AZN,5,250.0,Nərimanov,Bakı
5625195,2700,AZN,7,200.0,İçəri Şəhər,Bakı
6439381,178000,AZN,3,100.0,,Qəbələ
6438426,28500,AZN,,15.0,,Şamaxı
6422932,135000,AZN,9,462.0,,Gəncə
5516616,259080,AZN,1,50.8,Sea Breeze,Bakı
6440199,73500,AZN,,3.5,Mehdiabad,Bakı
5703458,115000,AZN,,6.0,Buzovna,Bakı
5628256,400000,AZN,4,200.0,Elmlər Akademiyası,Bakı
6445608,6000,AZN,2,380.0,28 May,Bakı
5514453,639520,AZN,2,129.8,Sea Breeze,Bakı
6415136,225000,AZN,,6.0,Yeni Ramana,Bakı
6392222,235000,AZN,2,60.0,Elmlər Akademiyası,Bakı
5717428,344640,AZN,3,107.7,Azadlıq Prospekti,Bakı
6147822,333870,AZN,3,107.7,Azadlıq Prospekti,Bakı
6148461,341000,AZN,3,110.0,Azadlıq Prospekti,Bakı
6202455,341000,AZN,3,110.0,Azadlıq Prospekti,Bakı
6426070,540000,AZN,3,159.0,8 Noyabr,Bakı
6419961,580000,AZN,7,450.0,Badamdar,Bakı
6467685,485000,AZN,3,86.0,Ağ şəhər,Bakı
6445599,129000,AZN,2,54.1,,Xırdalan
5721965,63000,AZN,4,108.0,Novxanı,Bakı
6394234,5950000,AZN,,1590.0,8 Noyabr,Bakı
6311887,420000,AZN,4,145.0,İçəri Şəhər,Bakı
6475969,128000,AZN,3,93.0,,Xırdalan
2872143,400,AZN,,1350.0,Əmircan,Bakı
6082899,322000,AZN,3,100.0,Elmlər Akademiyası,Bakı
6445134,130000,AZN,2,60.0,Köhnə Günəşli,Bakı
6474015,117000,AZN,3,138.0,Hövsan,Bakı
5404076,355000,AZN,3,110.0,Nizami,Bakı
6321635,387000,AZN,2,85.0,Şah İsmayıl Xətai,Bakı
6463148,146000,AZN,4,81.7,Buzovna,Bakı
6414716,429000,AZN,3,106.0,Nəriman Nərimanov,Bakı
6318995,476339,AZN,4,134.1,Nardaran,Bakı
5976027,290000,AZN,4,170.0,Mərdəkan,Bakı
6146693,555000,AZN,5,300.0,Mərdəkan,Bakı
6395966,120000,AZN,3,68.0,Masazır,Bakı
6445548,199000,AZN,3,110.0,,Xırdalan
6059886,450000,AZN,4,184.0,Nəriman Nərimanov,Bakı
6413960,1600,AZN,6,150.0,Nizami,Bakı
6211674,270000,AZN,4,140.0,Şüvəlan,Bakı
6390777,325000,AZN,3,147.0,8-ci mikrorayon,Bakı
6451938,1500,AZN,2,70.0,Şah İsmayıl Xətai,Bakı
6376906,295000,AZN,3,125.0,İnşaatçılar,Bakı
5824417,144450,AZN,4,107.0,Məmmədli,Bakı
5883708,99900,AZN,2,74.0,Məmmədli,Bakı
5504945,459306,AZN,2,94.8,Sea Breeze,Bakı
6175853,250,AZN,3,110.0,Bilgəh,Bakı
5827517,181000,AZN,2,56.5,Yasamal,Bakı
5056392,300000,AZN,1,75.0,Sea Breeze,Bakı
4967643,236168,AZN,2,89.1,Dərnəgül,Bakı
6454440,450000,AZN,3,90.0,Sahil,Bakı
6444349,250000,AZN,3,104.0,,Sumqayıt
4472383,72640,AZN,1,45.4,,Sumqayıt
6175727,300,AZN,5,180.0,Bilgəh,Bakı
6458630,120000,AZN,2,35.0,Memar Əcəmi,Bakı
6404756,220000,AZN,3,126.3,Nizami,Bakı
6327422,900,AZN,,60.0,28 May,Bakı
4768323,1200000,AZN,5,230.0,Nardaran,Bakı
5827932,233400,AZN,2,77.8,20 Yanvar,Bakı
6465534,262150,AZN,3,74.9,20 Yanvar,Bakı
6412250,198000,AZN,2,46.0,Koroğlu,Bakı
5504127,416500,AZN,2,98.0,Sea Breeze,Bakı
6442333,155000,AZN,2,45.0,Avtovağzal,Bakı
6391494,140000,AZN,1,57.0,Sea Breeze,Bakı
5010781,279000,AZN,1,47.0,Sea Breeze,Bakı
6049365,414000,AZN,2,102.0,Sea Breeze,Bakı
6406243,233,AZN,3,100.0,Elmlər Akademiyası,Bakı
6470606,89500,AZN,2,69.0,,Xırdalan
6412501,765000,AZN,3,139.0,Sea Breeze,Bakı
6412505,409000,AZN,2,78.0,Sea Breeze,Bakı
6412495,299000,AZN,1,57.0,Sea Breeze,Bakı
6327057,250000,AZN,,17.0,Digah,Bakı
4158518,538500,AZN,4,179.5,8 Noyabr,Bakı
4090254,401082,AZN,3,129.8,8 Noyabr,Bakı
4223527,401700,AZN,3,130.0,8 Noyabr,Bakı
3916315,283081,AZN,3,89.3,8 Noyabr,Bakı
6283839,353000,AZN,3,134.0,8 Noyabr,Bakı
3916248,289731,AZN,3,89.7,8 Noyabr,Bakı
4114907,436800,AZN,3,130.0,8 Noyabr,Bakı
4170452,163115,AZN,2,50.5,8 Noyabr,Bakı
4114924,263360,AZN,3,82.3,8 Noyabr,Bakı
4090316,554655,AZN,4,179.5,8 Noyabr,Bakı
5936841,233000,AZN,2,98.0,Nardaran,Bakı
5869316,232000,AZN,2,76.0,Nardaran,Bakı
4223502,404976,AZN,3,129.8,8 Noyabr,Bakı
4057824,158570,AZN,2,50.5,8 Noyabr,Bakı
4530269,536928,AZN,3,150.4,Nardaran,Bakı
4127590,287040,AZN,3,89.7,8 Noyabr,Bakı
4076305,164630,AZN,2,50.5,8 Noyabr,Bakı
4170473,268298,AZN,3,82.3,8 Noyabr,Bakı
6478082,110000,AZN,,21.0,,Sumqayıt
4158487,160085,AZN,2,50.5,8 Noyabr,Bakı
5974828,2000,AZN,,95.0,Şah İsmayıl Xətai,Bakı
6039297,60,AZN,2,80.0,28 May,Bakı
3334218,245000,AZN,1,59.4,Nardaran,Bakı
4672911,165500,AZN,1,48.0,Nardaran,Bakı
6295052,272000,AZN,1,54.0,Sea Breeze,Bakı
4212393,174000,AZN,1,58.0,Nardaran,Bakı
6444730,420000,AZN,3,161.0,Nəriman Nərimanov,Bakı
6458688,2300,AZN,,340.0,Nərimanov,Bakı
4810709,935000,AZN,7,310.0,Nardaran,Bakı
6445352,157000,AZN,,55.0,28 May,Bakı
6133209,655000,AZN,3,148.0,Elmlər Akademiyası,Bakı
6424169,118500,AZN,1,42.0,Binəqədi,Bakı
4435565,279000,AZN,1,57.0,Nardaran,Bakı
5066956,705500,AZN,3,138.0,Sea Breeze,Bakı
4513499,548505,AZN,1,71.7,Nardaran,Bakı
6460421,128000,AZN,2,45.0,Memar Əcəmi,Bakı
6475894,365000,AZN,4,153.0,Nəriman Nərimanov,Bakı
6464217,644000,AZN,4,127.0,Şah İsmayıl Xətai,Bakı
6475821,420000,AZN,4,173.0,Səbail,Bakı
6255305,375000,AZN,3,136.0,8 Noyabr,Bakı
4738960,314250,AZN,1,75.0,Nizami,Bakı
6252246,955500,AZN,3,195.0,Nizami,Bakı
6029528,353460,AZN,2,86.0,Nizami,Bakı
4738972,505440,AZN,2,117.0,Nizami,Bakı
6029578,487890,AZN,2,117.0,Nizami,Bakı
6041364,1013460,AZN,5,254.0,Nizami,Bakı
6041162,1023700,AZN,4,290.0,Nizami,Bakı
6250444,1125650,AZN,5,235.0,Nizami,Bakı
6345039,3000,AZN,,1060.0,Masazır,Bakı
6041094,768570,AZN,4,187.0,Nizami,Bakı
6250487,615450,AZN,3,165.0,Nizami,Bakı
5146201,632940,AZN,3,154.0,Nizami,Bakı
6472506,640000,AZN,,40.0,Nardaran,Bakı
5798925,574000,AZN,3,117.0,Ağ şəhər,Bakı
6224003,318000,AZN,3,109.0,20 Yanvar,Bakı
6029618,491400,AZN,2,117.0,Nizami,Bakı
6466051,345000,AZN,2,68.0,Elmlər Akademiyası,Bakı
6391861,3500,AZN,,2000.0,Dərnəgül,Bakı
5646958,790000,AZN,4,225.0,Nərimanov,Bakı
6406890,123000,AZN,3,77.0,,Xırdalan
5510792,15000,AZN,,770.0,Ağ şəhər,Bakı
4744384,648740,AZN,3,163.0,Nizami,Bakı
4744383,665040,AZN,3,163.0,Nizami,Bakı
4893906,513630,AZN,2,117.0,Nizami,Bakı
5773211,3500,AZN,,80.0,İçəri Şəhər,Bakı
4738969,908600,AZN,4,220.0,Nizami,Bakı
4738965,968820,AZN,4,241.0,Nizami,Bakı
6432206,950,AZN,2,70.0,Badamdar,Bakı
6418253,175000,AZN,3,72.0,Bakıxanov,Bakı
5970060,150,AZN,5,210.0,Novxanı,Bakı
5972621,253000,AZN,4,105.0,Xalqlar Dostluğu,Bakı
6399519,175000,AZN,4,189.3,Məmmədli,Bakı
6466346,345000,AZN,2,68.0,Elmlər Akademiyası,Bakı
5946115,199000,AZN,2,45.0,Nərimanov,Bakı
6248327,240000,AZN,2,100.0,Nəsimi,Bakı
6284402,210000,AZN,3,60.0,Nəsimi,Bakı
6403831,175000,AZN,4,110.0,Şüvəlan,Bakı
6403821,390000,AZN,4,170.0,Mərdəkan,Bakı
5862835,105700,AZN,2,75.5,Masazır,Bakı
6064294,310000,AZN,4,110.0,7-ci mikrorayon,Bakı
6273855,355000,AZN,3,113.0,Azadlıq Prospekti,Bakı
5501175,286671,AZN,2,80.3,Sea Breeze,Bakı
6131203,62000,AZN,,4.5,Şüvəlan,Bakı
6433953,410000,AZN,3,152.0,Badamdar,Bakı
6450843,194800,AZN,3,73.0,Yeni Günəşli,Bakı
6316898,249000,AZN,3,131.0,Yeni Yasamal,Bakı
6222651,365000,AZN,3,116.0,Nəsimi,Bakı
6238695,325000,AZN,3,79.0,Nəsimi,Bakı
6157697,145000,AZN,,6.0,Mərdəkan,Bakı
5642771,142560,AZN,4,105.6,Məmmədli,Bakı
6223302,755000,AZN,4,185.0,Elmlər Akademiyası,Bakı
6402058,150,AZN,3,80.0,İnşaatçılar,Bakı
6157412,877000,AZN,5,320.0,Bilgəh,Bakı
4967505,244755,AZN,3,90.6,Dərnəgül,Bakı
4965966,229880,AZN,2,82.1,Dərnəgül,Bakı
4967529,282750,AZN,3,113.1,Dərnəgül,Bakı
6297859,295000,AZN,3,134.0,Əhmədli,Bakı
5047064,909500,AZN,5,267.5,Nizami,Bakı
5873323,2539300,AZN,5,379.0,Bayıl,Bakı
5554008,340000,AZN,,10.0,Buzovna,Bakı
6358629,282278,AZN,2,64.0,Sea Breeze,Bakı
6307508,230000,AZN,4,130.0,Şüvəlan,Bakı
6284004,285000,AZN,4,155.0,Şüvəlan,Bakı
6211954,248000,AZN,4,160.0,Şüvəlan,Bakı
6306883,370000,AZN,4,155.0,Mərdəkan,Bakı
5892579,1700,AZN,6,110.0,Nərimanov,Bakı
5646814,1132380,AZN,4,251.6,Şah İsmayıl Xətai,Bakı
