id,price,currency,rooms,area,floor,hasRepair,location,city
6432514,239000,AZN,1,49.8,1,False,Sea Breeze,Bakı
6467540,195000,AZN,2,70.0,13,True,Nəriman Nərimanov,Bakı
5504148,376533,AZN,2,96.3,3,False,Sea Breeze,Bakı
6433434,1500,AZN,4,100.0,14,True,Nəsimi,Bakı
6330912,635000,AZN,3,125.0,19,True,Şah İsmayıl Xətai,Bakı
6435353,142175,AZN,3,60.5,13,False,Qaraçuxur,Bakı
5744205,300,AZN,2,55.0,2,True,Novxanı,Bakı
6416371,70500,AZN,2,56.0,6,True,Masazır,Bakı
4530140,401778,AZN,2,90.9,6,False,Nardaran,Bakı
6446770,4150000,AZN,,45.0,,,Ağ şəhər,Bakı
6447150,80000,AZN,1,41.0,2,True,Masazır,Bakı
5307976,950000,AZN,4,229.0,14,True,Nizami,Bakı
6475960,615000,AZN,4,139.0,4,False,Sea Breeze,Bakı
6143641,12000,AZN,,533.0,,True,Elmlər Akademiyası,Bakı
6051556,385000,AZN,2,81.0,2,True,Sea Breeze,Bakı
6482367,663214,AZN,4,174.5,8,False,Elmlər Akademiyası,Bakı
6357710,125000,AZN,3,78.0,3,True,Masazır,Bakı
5611074,180000,AZN,,12.0,,,Yeni Balaxanı,Bakı
6455306,79000,AZN,,35.0,,,8 Noyabr,Bakı
6451123,275000,AZN,4,115.0,,True,Mərdəkan,Bakı
5489871,314500,AZN,1,58.0,4,True,Sea Breeze,Bakı
6325502,310000,AZN,3,105.0,8,True,Neftçilər,Bakı
4513531,698683,AZN,2,112.6,6,True,Nardaran,Bakı
6457416,650000,AZN,7,531.3,,True,,Şamaxı
6441023,325000,AZN,,25.0,,,Nardaran,Bakı
6427080,3600000,AZN,,20.0,,,Bakıxanov,Bakı
5646854,896719,AZN,3,184.5,4,True,Şah İsmayıl Xətai,Bakı
5646676,535919,AZN,2,97.2,4,True,Şah İsmayıl Xətai,Bakı
6457192,197000,AZN,2,60.0,3,True,Əhmədli,Bakı
5981885,155000,AZN,1,57.0,1,False,Sea Breeze,Bakı
5981972,347500,AZN,2,102.0,3,True,Sea Breeze,Bakı
6251851,580000,AZN,3,141.0,4,True,Sea Breeze,Bakı
5540301,398055,AZN,3,111.5,2,False,Sea Breeze,Bakı
6461735,7000,AZN,,210.0,,False,Ağ şəhər,Bakı
4675929,175000,AZN,1,60.0,3,False,Nardaran,Bakı
6408335,3500000,AZN,,20000.0,,True,Qala,Bakı
5868015,2300,AZN,9,400.0,,True,Xətai,Bakı
5552025,487050,AZN,2,124.6,2,False,Sea Breeze,Bakı
6246369,345000,AZN,4,160.0,17,True,Həzi Aslanov,Bakı
6288126,2700,AZN,,100.0,,True,Elmlər Akademiyası,Bakı
6323513,450000,AZN,3,130.0,6,True,Nəriman Nərimanov,Bakı
6129603,360000,AZN,2,111.0,4,False,28 May,Bakı
6454908,84500,AZN,2,51.0,11,True,Abşeron,Xırdalan
5737068,755000,AZN,7,455.0,,True,Bilgəh,Bakı
6337564,51300,AZN,,3900.0,,True,28 May,Bakı
5504245,608558,AZN,2,96.8,4,True,Sea Breeze,Bakı
6474877,175000,AZN,2,55.0,14,True,Həzi Aslanov,Bakı
6349861,415000,AZN,2,60.0,3,True,Ağ şəhər,Bakı
6440890,2800,AZN,,175.0,,True,İnşaatçılar,Bakı
6244788,1000,AZN,,70.0,,True,İçəri Şəhər,Bakı
4351437,1000000,AZN,,90.0,,True,Nəriman Nərimanov,Bakı
5018761,290000,AZN,3,158.0,3,True,Şıxov,Bakı
6468230,385000,AZN,3,125.0,11,True,Şah İsmayıl Xətai,Bakı
5981017,290000,AZN,3,136.0,9,True,Əhmədli,Bakı
6107662,320000,AZN,,84.0,,True,Əhmədli,Bakı
6432631,4500,AZN,3,140.0,6,True,Nəsimi,Bakı
6413787,237000,AZN,1,58.0,6,True,Sea Breeze,Bakı
5993049,2200,AZN,,100.0,,True,Şah İsmayıl Xətai,Bakı
6413803,331500,AZN,2,93.0,5,False,Sea Breeze,Bakı
6413863,306000,AZN,2,86.0,3,False,Sea Breeze,Bakı
6413894,1666000,AZN,,17.8,,,Sea Breeze,Bakı
6382251,193800,AZN,1,45.6,8,False,Nardaran,Bakı
6125516,172550,AZN,2,101.5,3,False,,Gəncə
6125610,120960,AZN,1,67.2,4,False,,Gəncə
6230570,1340000,AZN,4,120.0,,True,Buzovna,Bakı
6125624,119325,AZN,1,64.5,5,False,,Gəncə
6125284,114380,AZN,1,60.4,14,False,,Gəncə
6125300,120250,AZN,1,65.0,8,False,,Gəncə
6125531,200160,AZN,3,111.2,4,False,,Gəncə
6476822,210000,AZN,3,63.0,5,True,Nəriman Nərimanov,Bakı
6461032,120000,AZN,,12.0,,,Görədil,Bakı
6125646,225900,AZN,2,125.5,4,False,,Gəncə
6141422,232000,AZN,,200.0,,True,Mərdəkan,Bakı
6462595,470000,AZN,3,160.0,3,True,Nəsimi,Bakı
6125327,200540,AZN,3,108.4,7,False,,Gəncə
6183693,1200,AZN,5,100.0,,True,Bakmil,Bakı
6415319,150000,AZN,3,120.0,,True,,Quba
6478679,80000,AZN,2,57.0,5,True,Masazır,Bakı
6482060,76000,AZN,2,40.0,3,True,Masazır,Bakı
6405082,260678,AZN,1,69.7,4,False,Nardaran,Bakı
6479361,99,AZN,4,200.0,,True,Mərdəkan,Bakı
3776665,331200,AZN,3,110.4,1,True,20 Yanvar,Bakı
5893873,339624,AZN,3,106.8,3,True,20 Yanvar,Bakı
4695792,480200,AZN,4,171.5,20,False,Nərimanov,Bakı
6149587,3000,AZN,8,300.0,,True,Bakmil,Bakı
6482193,247000,AZN,2,85.0,15,True,Dərnəgül,Bakı
6367161,457888,AZN,3,135.5,11,False,Badamdar,Bakı
6373124,338474,AZN,2,107.1,3,False,Badamdar,Bakı
6465683,360000,AZN,3,143.0,16,True,İnşaatçılar,Bakı
6265442,90000,AZN,,511.0,,,,Xızı
6367017,232204,AZN,1,65.6,3,False,Badamdar,Bakı
5730671,708000,AZN,4,236.0,9,False,28 May,Bakı
4377330,521400,AZN,3,173.8,9,False,28 May,Bakı
4351096,664230,AZN,4,221.41,4,False,28 May,Bakı
4991369,359040,AZN,3,108.8,4,False,28 May,Bakı
5730589,385600,AZN,3,120.5,15,True,28 May,Bakı
6338072,73500,AZN,2,51.0,6,True,,Xırdalan
6469413,1200,AZN,3,120.0,21,True,Nəriman Nərimanov,Bakı
6314587,184022,AZN,1,42.1,3,False,Nardaran,Bakı
6122990,600,AZN,4,140.0,,True,Şüvəlan,Bakı
5044726,115000,AZN,,12.0,,,Novxanı,Bakı
5854537,340000,AZN,,506.0,,,Pirəkəşkül,Bakı
6479245,327400,AZN,4,163.7,13,False,Bakıxanov,Bakı
6278390,125000,AZN,4,125.0,,True,Zabrat,Bakı
6431601,130000,AZN,2,43.0,8,True,Memar Əcəmi,Bakı
6243109,155000,AZN,5,250.0,,True,Mərdəkan,Bakı
6318801,261018,AZN,2,49.5,5,False,Nardaran,Bakı
6455103,470000,AZN,,250.0,,True,İçəri Şəhər,Bakı
6410989,375000,AZN,3,110.0,12,True,Elmlər Akademiyası,Bakı
6270267,105000,AZN,3,100.0,,True,Nəriman Nərimanov,Bakı
6219997,6900,AZN,,500.0,,True,İnşaatçılar,Bakı
6382269,4650,AZN,6,310.0,,True,Dərnəgül,Bakı
5695949,54000,AZN,1,41.0,1,False,Masazır,Bakı
6220826,185045,AZN,1,31.1,9,True,Nardaran,Bakı
6353878,205000,AZN,,40.0,,True,Abşeron,Bakı
6439731,2000000,AZN,,250.0,,True,Elmlər Akademiyası,Bakı
6289192,595000,AZN,,79.0,,False,Nizami,Bakı
6289194,1350000,AZN,,177.5,,False,Nizami,Bakı
6289200,750000,AZN,,98.5,,False,Nizami,Bakı
6312405,1250000,AZN,,115.0,,True,Sahil,Bakı
6041145,1800000,AZN,,320.0,,True,Nizami,Bakı
6429278,425000,AZN,2,106.0,17,True,Nərimanov,Bakı
6312398,850000,AZN,,127.0,,True,Elmlər Akademiyası,Bakı
6041179,2300000,AZN,,212.0,,True,Elmlər Akademiyası,Bakı
6041172,1400000,AZN,,98.5,,True,Elmlər Akademiyası,Bakı
6365513,135000,AZN,3,85.0,,True,Qala,Bakı
6124286,455000,AZN,5,270.0,,True,Mərdəkan,Bakı
5921281,880,AZN,1,45.0,,True,İçəri Şəhər,Bakı
6432086,3200000,AZN,,5325.0,,,,Ağdaş
6252912,480000,AZN,,24.0,,,,Qusar
5814266,178000,AZN,,110.0,,True,20-ci sahə,Bakı
6219766,438793,AZN,2,68.8,8,True,Nardaran,Bakı
6062253,275000,AZN,1,46.0,7,True,Sea Breeze,Bakı
6410949,87900,AZN,2,50.0,8,True,Abşeron,Xırdalan
6390712,585000,AZN,5,220.0,,True,Mərdəkan,Bakı
5960599,750000,AZN,5,300.0,,True,Mərdəkan,Bakı
5835722,590000,AZN,4,250.0,,True,Mərdəkan,Bakı
6381642,280000,AZN,4,160.0,,True,Mərdəkan,Bakı
5602711,72000,AZN,,3.0,,,Nardaran,Bakı
6198054,292000,AZN,2,90.0,12,True,Elmlər Akademiyası,Bakı
6431697,60000,AZN,3,80.0,,True,Ramana,Bakı
6459712,1150000,AZN,5,220.0,14,False,Bayıl,Bakı
6479213,750000,AZN,3,170.0,6,True,Xətai,Bakı
6049260,467000,AZN,2,115.0,1,False,Sea Breeze,Bakı
6331211,226754,AZN,1,38.1,6,True,Nardaran,Bakı
6405366,395000,AZN,3,108.8,15,True,7-ci mikrorayon,Bakı
6297183,346432,AZN,1,46.4,3,True,Nardaran,Bakı
6380843,170000,AZN,3,90.0,6,True,Biləcəri,Bakı
5441483,1719000,AZN,,229.2,,False,Şah İsmayıl Xətai,Bakı
6332208,321000,AZN,,10.7,,,,Qəbələ
6260264,175000,AZN,2,76.5,8,False,Sea Breeze,Bakı
6380845,700,AZN,2,63.0,4,True,Buzovna,Bakı
6471273,87500,AZN,2,54.7,8,False,,Xırdalan
6471321,154860,AZN,2,60.0,10,False,Yeni Yasamal,Bakı
6442177,245000,AZN,3,75.0,7,True,4-cü mikrorayon,Bakı
6440726,88000,AZN,,12.0,,,Albalılıq,Bakı
6382752,72700,AZN,2,41.0,2,True,Masazır,Bakı
6382661,84790,AZN,2,48.7,3,True,Masazır,Bakı
6315276,175000,AZN,2,55.0,13,True,Əhmədli,Bakı
6315231,220000,AZN,2,74.0,16,True,Nərimanov,Bakı
6483315,878000,AZN,5,231.0,3,False,Ağ şəhər,Bakı
6027907,481950,AZN,3,67.5,5,False,,Qusar
6338336,359000,AZN,2,117.2,7,True,Koroğlu,Bakı
6258933,35000,AZN,,40.0,,True,Lökbatan,Bakı
6410378,314000,AZN,3,96.4,11,False,Elmlər Akademiyası,Bakı
6286612,17500,AZN,,2.5,,,Hökməli,Bakı
6459373,192100,AZN,3,113.0,2,False,Masazır,Bakı
6027988,417767,AZN,3,114.3,12,False,Nardaran,Bakı
6325595,200000,AZN,1,53.0,1,False,Sea Breeze,Bakı
6458022,77000,AZN,3,130.0,,True,Ramana,Bakı
5617259,1800000,AZN,,16000.0,,,,Goranboy
6465382,270000,AZN,,15.0,,,Pirşağı,Bakı
5994418,403000,AZN,,14.1,,,Mərdəkan,Bakı
6481970,765000,AZN,3,94.6,3,True,Ağ şəhər,Bakı
4062818,17000,AZN,,1800.0,,True,Nərimanov,Bakı
6304442,330000,AZN,2,62.0,10,True,Nəriman Nərimanov,Bakı
6420752,1650,AZN,3,110.4,3,True,Badamdar,Bakı
5976844,198016,AZN,1,58.3,1,False,Nardaran,Bakı
6126130,330000,AZN,,70.0,,True,Koroğlu,Bakı
6435734,76000,AZN,,24.0,,,Nəsimi,Bakı
6269294,317000,AZN,2,120.0,6,True,Nəsimi,Bakı
6373602,380086,AZN,2,63.9,6,True,Nardaran,Bakı
6404979,231925,AZN,1,38.4,5,True,Nardaran,Bakı
6434317,330000,AZN,3,110.0,7,True,Şah İsmayıl Xətai,Bakı
4836094,1156250,AZN,,92.5,,False,Şah İsmayıl Xətai,Bakı
4840140,3799950,AZN,,690.9,,False,Şah İsmayıl Xətai,Bakı
6439934,220000,AZN,3,74.0,5,True,Yasamal,Bakı
6106492,352400,AZN,3,106.8,14,True,20 Yanvar,Bakı
6330831,245000,AZN,2,98.0,6,True,İnşaatçılar,Bakı
6431984,514080,AZN,2,112.0,2,False,Nardaran,Bakı
6267664,6000,AZN,,240.0,,True,Nərimanov,Bakı
5721807,563652,AZN,1,61.4,7,False,Nardaran,Bakı
6420737,1150,AZN,2,87.4,2,True,Badamdar,Bakı
6438033,445000,AZN,3,108.0,3,True,Sahil,Bakı
6471250,257000,AZN,2,59.0,6,True,Bakmil,Bakı
6422616,119000,AZN,1,45.0,2,False,Sea Breeze,Bakı
6287002,210000,AZN,,1000.0,,True,Türkan,Bakı
6454872,158000,AZN,2,68.0,15,True,Yeni Yasamal,Bakı
5660026,398081,AZN,1,69.9,5,False,Nardaran,Bakı
6475769,266000,AZN,3,120.0,16,True,İnşaatçılar,Bakı
6461827,149000,AZN,4,120.0,5,True,,Xırdalan
5657212,338564,AZN,2,78.1,2,False,Nardaran,Bakı
6448372,285000,AZN,3,140.0,18,True,Sabunçu,Bakı
5444207,414596,AZN,3,87.1,11,True,Sea Breeze,Bakı
6329479,159900,AZN,4,145.0,,True,Yeni Ramana,Bakı
6449124,159900,AZN,4,145.0,,True,Yeni Ramana,Bakı
5475997,272000,AZN,1,55.4,1,False,Mərdəkan,Bakı
5510791,527000,AZN,2,107.6,2,False,Mərdəkan,Bakı
5506311,306000,AZN,1,62.0,2,False,Mərdəkan,Bakı
5506321,1241000,AZN,3,218.7,6,False,Mərdəkan,Bakı
5510774,714000,AZN,2,148.9,1,False,Mərdəkan,Bakı
6197306,221540,AZN,2,58.3,8,True,Azadlıq Prospekti,Bakı
5443970,272875,AZN,2,78.3,14,False,Sea Breeze,Bakı
6373636,246379,AZN,1,39.2,9,True,Nardaran,Bakı
6298742,655000,AZN,5,255.0,,True,Mərdəkan,Bakı
6231295,345000,AZN,3,112.0,13,False,Nəriman Nərimanov,Bakı
6462404,1100,AZN,3,140.0,11,True,Nəsimi,Bakı
6347457,100,AZN,3,100.0,,True,,Qəbələ
6181887,525000,AZN,4,175.9,10,True,Koroğlu,Bakı
6181912,532840,AZN,4,190.3,3,True,Koroğlu,Bakı
6181862,404955,AZN,2,120.9,4,True,Koroğlu,Bakı
6181844,411989,AZN,2,123.0,3,True,Koroğlu,Bakı
6181764,615420,AZN,3,237.0,3,True,Koroğlu,Bakı
6181837,382848,AZN,2,114.3,3,True,Koroğlu,Bakı
6181901,510000,AZN,4,194.2,5,True,Koroğlu,Bakı
6232033,175000,AZN,,4.0,,,Şıxov,Bakı
6476082,140000,AZN,2,100.6,9,False,Lökbatan,Bakı
6451173,171999,AZN,3,54.5,1,True,20 Yanvar,Bakı
6398928,227000,AZN,3,98.7,5,False,Bakıxanov,Bakı
6267950,2400,AZN,,120.0,,True,Nərimanov,Bakı
5443767,269748,AZN,1,57.7,18,False,Sea Breeze,Bakı
6471952,190000,AZN,4,90.0,,True,Novxanı,Bakı
4362132,686443,AZN,3,103.9,8,True,Ağ şəhər,Bakı
4586280,661063,AZN,3,104.3,7,True,Ağ şəhər,Bakı
6478273,175000,AZN,3,68.0,6,True,Yeni Günəşli,Bakı
5516767,394944,AZN,2,70.4,7,False,Sea Breeze,Bakı
6292106,122000,AZN,2,55.0,3,True,,Xırdalan
6465247,9832,AZN,,1229.0,,True,Nərimanov,Bakı
6361615,160000,AZN,3,76.0,4,True,Bakıxanov,Bakı
6478926,420000,AZN,4,118.0,,True,Mərdəkan,Bakı
6426179,490000,AZN,7,170.0,,False,Nardaran,Bakı
6471134,427000,AZN,3,106.7,2,True,Bakmil,Bakı
6425911,250000,AZN,,12.0,,,Nardaran,Bakı
6412147,50,AZN,2,95.0,18,True,Nərimanov,Bakı
6125777,330000,AZN,3,133.0,11,True,Sabunçu,Bakı
6432833,2400,AZN,3,119.0,19,True,Şah İsmayıl Xətai,Bakı
5801307,268000,AZN,4,160.0,,True,Şüvəlan,Bakı
6481770,1100000,AZN,,30.0,,,M.Ə.Rəsulzadə,Bakı
6385898,565000,AZN,3,157.0,14,False,Ağ şəhər,Bakı
6468078,190000,AZN,3,85.0,5,True,Əhmədli,Bakı
5514370,465335,AZN,2,74.0,3,True,Sea Breeze,Bakı
6400972,530000,AZN,4,200.0,11,True,28 May,Bakı
6423642,1100,AZN,2,112.0,18,True,Azadlıq Prospekti,Bakı
6481513,285000,AZN,4,140.0,,True,Şüvəlan,Bakı
5544329,7000,AZN,,500.0,,True,Elmlər Akademiyası,Bakı
6318991,460377,AZN,3,106.2,9,False,Nardaran,Bakı
5697512,465000,AZN,3,120.0,17,True,Şah İsmayıl Xətai,Bakı
6179243,1499,AZN,2,120.0,16,True,28 May,Bakı
6419114,230000,AZN,3,105.0,15,True,8-ci kilometr,Bakı
6439945,124900,AZN,4,100.0,,True,Masazır,Bakı
6440409,920000,AZN,4,220.0,16,False,Nəsimi,Bakı
6476370,300000,AZN,4,148.9,13,False,Bakıxanov,Bakı
6428540,34000,AZN,,2.5,,,Məmmədli,Bakı
6219375,215000,AZN,4,140.0,11,True,Bakıxanov,Bakı
5505973,293046,AZN,2,101.4,2,False,Sea Breeze,Bakı
6080553,855000,AZN,12,480.0,,True,Həzi Aslanov,Bakı
6284435,108000,AZN,2,72.8,12,False,,Sumqayıt
6457018,350000,AZN,3,110.0,2,True,Bibiheybət,Bakı
6201530,425000,AZN,3,129.0,12,False,Nərimanov,Bakı
6147926,655000,AZN,4,198.0,6,True,28 May,Bakı
5504076,467432,AZN,2,98.2,1,True,Sea Breeze,Bakı
5934247,570000,AZN,6,375.6,,True,Şağan,Bakı
6440367,740000,AZN,4,194.0,13,False,Nəsimi,Bakı
6478372,397000,AZN,3,165.0,7,True,Nəsimi,Bakı
6328233,1800,AZN,5,240.0,5,True,Nizami,Bakı
6457009,179500,AZN,3,60.0,7,True,Memar Əcəmi,Bakı
6349185,292000,AZN,3,69.0,2,True,Bakmil,Bakı
6348113,219000,AZN,4,199.7,9,False,,Sumqayıt
6457922,218000,AZN,3,75.0,8,True,Xalqlar Dostluğu,Bakı
6413356,1500000,AZN,,281.3,,True,Nizami,Bakı
6449762,369000,AZN,3,117.0,17,True,Nizami,Bakı
6451963,399000,AZN,2,115.0,5,True,Xətai,Bakı
5600151,424575,AZN,3,92.5,7,False,Sea Breeze,Bakı
6462929,153000,AZN,2,50.0,5,True,İnşaatçılar,Bakı
6454618,239000,AZN,4,148.0,,True,Mərdəkan,Bakı
6424527,7800,AZN,,200.0,,True,Xətai,Bakı
5742431,495000,AZN,3,135.0,5,False,Səbail,Bakı
6459234,231200,AZN,5,136.0,1,False,Masazır,Bakı
6007298,820000,AZN,4,195.0,7,True,28 May,Bakı
6293273,298000,AZN,3,75.0,14,True,Yasamal,Bakı
6011006,580000,AZN,4,175.0,6,True,8 Noyabr,Bakı
5929571,128000,AZN,3,90.0,,True,Biləcəri,Bakı
6252748,8000,AZN,,330.0,,True,Nərimanov,Bakı
6473976,155000,AZN,4,133.5,,True,Qaraçuxur,Bakı
6446903,428000,AZN,,145.0,,True,Köhnə Günəşli,Bakı
6376359,294000,AZN,3,140.0,16,False,Xətai,Bakı
5505198,386844,AZN,1,64.1,3,False,Sea Breeze,Bakı
6481647,376000,AZN,3,115.0,9,False,Nəsimi,Bakı
4586415,657974,AZN,3,103.8,8,True,Ağ şəhər,Bakı
4585521,661685,AZN,3,104.0,8,True,Ağ şəhər,Bakı
6392381,250,AZN,5,360.0,,True,Şağan,Bakı
6358288,1480000,AZN,7,798.0,,True,Şüvəlan,Bakı
6462079,134300,AZN,2,79.0,2,False,Masazır,Bakı
6434081,650000,AZN,3,120.0,2,True,Şah İsmayıl Xətai,Bakı
6437799,96000,AZN,2,62.0,1,True,Masazır,Bakı
4451841,385917,AZN,2,96.6,7,False,Nardaran,Bakı
6005770,89000,AZN,3,97.0,8,True,Ramana,Bakı
6478997,1799999,AZN,8,250.0,,True,Mərdəkan,Bakı
6399404,229000,AZN,4,88.7,2,True,Əhmədli,Bakı
6412492,258000,AZN,3,116.0,15,True,İnşaatçılar,Bakı
6430327,288000,AZN,3,110.0,7,True,Əhmədli,Bakı
6049962,230000,AZN,,7.0,,,,Sumqayıt
6448882,315000,AZN,2,74.0,2,True,Sea Breeze,Bakı
6448840,375000,AZN,2,74.0,4,True,Sea Breeze,Bakı
6448858,229500,AZN,1,57.0,6,True,Sea Breeze,Bakı
4207198,261361,AZN,2,84.31,7,False,Nərimanov,Bakı
3740516,331040,AZN,2,103.45,10,False,Nərimanov,Bakı
3740353,379254,AZN,3,122.34,6,False,Nərimanov,Bakı
4360693,331040,AZN,3,103.45,11,False,Nərimanov,Bakı
5909404,210000,AZN,1,57.0,2,False,Sea Breeze,Bakı
6454273,73000,AZN,2,80.2,18,False,Yasamal,Bakı
6385788,43000,AZN,,22.0,,,Məmmədli,Bakı
6346006,410000,AZN,4,180.0,12,True,Həzi Aslanov,Bakı
6456906,410000,AZN,3,143.0,5,True,Nəsimi,Bakı
6249015,2200,AZN,,360.0,,True,Ulduz,Bakı
6309565,1080000,AZN,4,176.7,7,False,Ağ şəhər,Bakı
6470025,155000,AZN,3,129.0,7,False,Lökbatan,Bakı
6316749,188000,AZN,3,60.0,1,True,Memar Əcəmi,Bakı
6448815,210000,AZN,1,60.0,3,True,Nardaran,Bakı
6423334,189000,AZN,,59.0,,True,28 May,Bakı
6097835,293900,AZN,3,48.0,3,True,Sahil,Bakı
6419384,917600,AZN,4,248.0,13,False,Nəsimi,Bakı
6374947,1150000,AZN,4,258.0,12,False,Bayıl,Bakı
6473821,100,AZN,5,300.0,3,True,Badamdar,Bakı
6348684,938000,AZN,,350.0,,False,İçəri Şəhər,Bakı
6387453,156000,AZN,2,55.0,4,True,20 Yanvar,Bakı
6405106,283560,AZN,2,69.5,8,False,Nardaran,Bakı
6437297,270000,AZN,3,90.0,14,True,Şah İsmayıl Xətai,Bakı
6350437,1800,AZN,3,250.0,,True,Nəsimi,Bakı
6299486,190513,AZN,2,40.9,9,False,Nardaran,Bakı
6473254,159000,AZN,2,60.0,4,True,Yeni Günəşli,Bakı
6376433,734000,AZN,,12229.4,,,,Biləsuvar
6334185,1600000,AZN,,22663.0,,,,Ağsu
6467029,79500,AZN,1,30.0,4,True,Buzovna,Bakı
6376408,140000,AZN,,2312.0,,,,Biləsuvar
6286872,200000,AZN,5,160.0,,True,Yeni Günəşli,Bakı
6160875,2190000,AZN,,1305.8,,True,Nərimanov,Bakı
6417678,290000,AZN,3,70.0,16,True,Nəriman Nərimanov,Bakı
6299431,231608,AZN,1,52.4,7,False,Nardaran,Bakı
6481456,173500,AZN,4,100.0,1,True,Əhmədli,Bakı
6392222,233000,AZN,2,60.0,3,True,Elmlər Akademiyası,Bakı
6428728,300000,AZN,3,96.0,15,True,20 Yanvar,Bakı
6376395,155000,AZN,,2574.0,,,,Biləsuvar
6375925,363000,AZN,,4630.1,,,,Biləsuvar
6375257,2200000,AZN,,33.0,,,Ağ şəhər,Bakı
6373712,1230000,AZN,,162.0,,,,İsmayıllı
6460654,313000,AZN,3,131.0,10,True,Nəsimi,Bakı
6373624,2750000,AZN,,2500.0,,,Hövsan,Bakı
6369753,265000,AZN,3,101.0,1,True,İnşaatçılar,Bakı
6219925,161288,AZN,1,34.5,1,True,Nardaran,Bakı
6370874,169000,AZN,2,80.0,1,True,İnşaatçılar,Bakı
6349070,239000,AZN,2,94.0,10,True,20 Yanvar,Bakı
5584249,5500,AZN,12,480.0,,True,Xətai,Bakı
6330852,223958,AZN,1,37.6,5,True,Nardaran,Bakı
6426360,280000,AZN,2,69.0,3,False,Sea Breeze,Bakı
6465893,128000,AZN,1,30.0,4,True,Sea Breeze,Bakı
6220943,453700,AZN,2,69.3,12,False,Nardaran,Bakı
6461782,78300,AZN,,9.0,,,,İsmayıllı
6472938,379500,AZN,4,175.0,5,True,Memar Əcəmi,Bakı
6236121,150,AZN,2,99.0,6,True,Sea Breeze,Bakı
6472784,325000,AZN,3,110.0,11,False,Azadlıq Prospekti,Bakı
6481266,315000,AZN,4,110.0,4,True,Səbail,Bakı
6234202,650643,AZN,2,90.9,11,True,Nardaran,Bakı
6467280,145000,AZN,3,67.0,7,True,Hövsan,Bakı
6478451,145000,AZN,2,67.0,6,True,Saray,Bakı
6034487,291312,AZN,2,61.2,25,False,Nardaran,Bakı
6273414,25,AZN,2,45.0,2,True,Masazır,Bakı
6393291,25,AZN,3,55.0,2,True,Masazır,Bakı
6400029,25,AZN,2,40.0,3,True,Masazır,Bakı
6484346,127000,AZN,4,140.0,,True,Binə,Bakı
6379958,62000,AZN,3,60.0,,True,Hökməli,Bakı
5870639,330000,AZN,3,93.0,14,True,İnşaatçılar,Bakı
6287857,2975000,AZN,8,510.0,,True,Gənclik,Bakı
3760528,247500,AZN,1,55.0,15,True,Nəsimi,Bakı
5805433,431340,AZN,3,102.7,11,True,Nəsimi,Bakı
6078699,413712,AZN,3,67.6,2,False,,Qusar
6102920,298000,AZN,4,103.0,4,True,Nəriman Nərimanov,Bakı
6304815,268000,AZN,2,84.0,8,True,Nəriman Nərimanov,Bakı
6461851,168000,AZN,3,102.0,8,True,Abşeron,Xırdalan
6034177,250512,AZN,2,73.7,1,False,Nardaran,Bakı
6425641,199000,AZN,2,95.0,9,True,,Sumqayıt
6323014,132500,AZN,2,77.8,9,False,Lökbatan,Bakı
6475590,700000,AZN,5,300.0,12,True,İçəri Şəhər,Bakı
6339379,324000,AZN,2,82.0,7,True,Dərnəgül,Bakı
6451466,175000,AZN,3,115.0,2,False,Buzovna,Bakı
6478382,198000,AZN,2,90.0,10,False,Biləcəri,Bakı
5906152,1140000,AZN,2,98.0,18,False,Nəsimi,Bakı
5427830,6500000,AZN,,1800.0,,True,Nərimanov,Bakı
6431998,285940,AZN,1,58.0,7,False,Nardaran,Bakı
6473762,1400,AZN,2,72.0,11,True,28 May,Bakı
6069997,1100,AZN,,100.0,,True,,Xırdalan
6434165,2800,AZN,,80.0,,True,İnşaatçılar,Bakı
6408290,213000,AZN,3,105.0,6,True,Əhmədli,Bakı
5951405,378000,AZN,2,96.0,4,True,Bayıl,Bakı
6409301,150,AZN,4,170.0,,True,Mərdəkan,Bakı
6481383,236000,AZN,3,85.0,3,True,Nəriman Nərimanov,Bakı
5670536,547613,AZN,2,85.9,2,True,Nardaran,Bakı
6214597,280000,AZN,3,125.0,12,True,Badamdar,Bakı
6009078,1600,AZN,3,150.0,2,True,Ağ şəhər,Bakı
4472756,134880,AZN,2,84.3,4,False,,Sumqayıt
6473615,117000,AZN,2,60.0,3,False,İnşaatçılar,Bakı
6432955,130000,AZN,2,35.0,2,True,28 May,Bakı
5663441,219555,AZN,1,41.0,2,False,Nardaran,Bakı
6221479,98000,AZN,3,100.0,,True,Kürdəxanı,Bakı
5516597,557878,AZN,4,210.5,6,False,Koroğlu,Bakı
6373758,160000,AZN,,6.0,,,,Lerik
6375149,605000,AZN,,695.4,,True,,Şəmkir
5519918,197315,AZN,1,58.9,14,False,Koroğlu,Bakı
6237408,2465,AZN,3,181.0,8,True,28 May,Bakı
6216837,428782,AZN,3,145.0,14,False,Koroğlu,Bakı
6213147,578930,AZN,4,210.0,13,False,Koroğlu,Bakı
5657189,229322,AZN,1,52.9,3,False,Nardaran,Bakı
5517040,406980,AZN,3,145.3,4,False,Koroğlu,Bakı
4387445,656180,AZN,4,187.48,14,False,28 May,Bakı
4984526,388480,AZN,3,121.4,14,False,28 May,Bakı
4387430,472150,AZN,3,134.9,13,False,28 May,Bakı
4387394,381045,AZN,3,108.87,13,False,28 May,Bakı
5880278,708000,AZN,4,236.0,7,False,28 May,Bakı
