id,price,currency,rooms,area,floor,hasRepair,location,city,price_per_m2
6466784,303000,AZN,3,105.0,9.0,True,İnşaatçılar,Bakı,2885.71
6406285,303000,AZN,3,86.3,9.0,True,Qara Qarayev,Bakı,3511.01
6376906,295000,AZN,3,125.0,17.0,True,İnşaatçılar,Bakı,2360.0
6486957,465000,AZN,3,140.0,4.0,True,Şah İsmayıl Xətai,Bakı,3321.43
6445114,66300,AZN,1,40.0,4.0,True,Masazır,Bakı,1657.5
5824417,144450,AZN,4,107.0,7.0,False,Məmmədli,Bakı,1350.0
5883708,99900,AZN,2,74.0,8.0,False,Məmmədli,Bakı,1350.0
6383069,369500,AZN,3,86.6,2.0,True,Sea Breeze,Bakı,4266.74
5504945,459306,AZN,2,94.8,4.0,True,Sea Breeze,Bakı,4845.0
5056392,300000,AZN,1,75.0,4.0,True,Sea Breeze,Bakı,4000.0
4967643,236168,AZN,2,89.1,6.0,False,Dərnəgül,Bakı,2650.59
6454440,450000,AZN,3,90.0,10.0,True,Sahil,Bakı,5000.0
6455968,230000,AZN,2,68.7,8.0,True,8 Noyabr,Bakı,3347.89
6458630,120000,AZN,2,35.0,1.0,True,Memar Əcəmi,Bakı,3428.57
6404756,220000,AZN,3,126.3,17.0,True,Nizami,Bakı,1741.88
6484180,355000,AZN,5,150.0,3.0,True,Səbail,Bakı,2366.67
6464305,850000,AZN,8,390.0,,False,Sea Breeze,Bakı,2179.49
6049090,205000,AZN,1,54.0,1.0,False,Sea Breeze,Bakı,3796.3
4768323,1200000,AZN,5,230.0,,True,Nardaran,Bakı,5217.39
6464483,278280,AZN,3,77.3,15.0,True,20 Yanvar,Bakı,3600.0
5827932,233400,AZN,2,77.8,20.0,True,20 Yanvar,Bakı,3000.0
6465534,262150,AZN,3,74.9,2.0,True,20 Yanvar,Bakı,3500.0
6412250,198000,AZN,2,46.0,5.0,True,Koroğlu,Bakı,4304.35
6464007,585000,AZN,4,170.0,,True,Mərdəkan,Bakı,3441.18
5504127,416500,AZN,2,98.0,4.0,False,Sea Breeze,Bakı,4250.0
6442333,155000,AZN,2,45.0,13.0,True,Avtovağzal,Bakı,3444.44
6391494,140000,AZN,1,57.0,2.0,False,Sea Breeze,Bakı,2456.14
5010781,279000,AZN,1,47.0,3.0,True,Sea Breeze,Bakı,5936.17
6049365,414000,AZN,2,102.0,4.0,False,Sea Breeze,Bakı,4058.82
6412501,765000,AZN,3,139.0,4.0,True,Sea Breeze,Bakı,5503.6
6412505,409000,AZN,2,78.0,2.0,True,Sea Breeze,Bakı,5243.59
6412495,299000,AZN,1,57.0,4.0,True,Sea Breeze,Bakı,5245.61
4158518,538500,AZN,4,179.5,3.0,False,8 Noyabr,Bakı,3000.0
4090254,401082,AZN,3,129.8,6.0,False,8 Noyabr,Bakı,3090.0
4223527,401700,AZN,3,130.0,6.0,False,8 Noyabr,Bakı,3090.0
6486914,148000,AZN,3,48.0,3.0,True,Həzi Aslanov,Bakı,3083.33
3916315,283081,AZN,3,89.3,7.0,False,8 Noyabr,Bakı,3170.0
6283839,353000,AZN,3,134.0,6.0,True,8 Noyabr,Bakı,2634.33
3916248,289731,AZN,3,89.7,9.0,False,8 Noyabr,Bakı,3230.0
4114907,436800,AZN,3,130.0,15.0,False,8 Noyabr,Bakı,3360.0
4170452,163115,AZN,2,50.5,9.0,False,8 Noyabr,Bakı,3230.0
4114924,263360,AZN,3,82.3,8.0,False,8 Noyabr,Bakı,3200.0
4090316,554655,AZN,4,179.5,6.0,False,8 Noyabr,Bakı,3090.0
5936841,233000,AZN,2,98.0,9.0,False,Nardaran,Bakı,2377.55
5869316,232000,AZN,2,76.0,2.0,False,Nardaran,Bakı,3052.63
4223502,404976,AZN,3,129.8,7.0,False,8 Noyabr,Bakı,3120.0
4057824,158570,AZN,2,50.5,6.0,False,8 Noyabr,Bakı,3140.0
4530269,536928,AZN,3,150.4,4.0,False,Nardaran,Bakı,3570.0
4127590,287040,AZN,3,89.7,8.0,False,8 Noyabr,Bakı,3200.0
4076305,164630,AZN,2,50.5,10.0,False,8 Noyabr,Bakı,3260.0
4170473,268298,AZN,3,82.3,10.0,False,8 Noyabr,Bakı,3260.0
4158487,160085,AZN,2,50.5,7.0,False,8 Noyabr,Bakı,3170.0
3334218,245000,AZN,1,59.4,,True,Nardaran,Bakı,4124.58
6485118,600000,AZN,2,110.0,6.0,True,İçəri Şəhər,Bakı,5454.55
4672911,165500,AZN,1,48.0,3.0,False,Nardaran,Bakı,3447.92
6295052,272000,AZN,1,54.0,3.0,True,Sea Breeze,Bakı,5037.04
6453631,120000,AZN,2,40.0,4.0,True,Qara Qarayev,Bakı,3000.0
4212393,174000,AZN,1,58.0,2.0,False,Nardaran,Bakı,3000.0
6444730,420000,AZN,3,161.0,3.0,True,Nəriman Nərimanov,Bakı,2608.7
4810709,935000,AZN,7,310.0,,False,Nardaran,Bakı,3016.13
6424169,118500,AZN,1,42.0,1.0,True,Binəqədi,Bakı,2821.43
4435565,279000,AZN,1,57.0,2.0,True,Nardaran,Bakı,4894.74
5066956,705500,AZN,3,138.0,7.0,True,Sea Breeze,Bakı,5112.32
4513499,548505,AZN,1,71.7,7.0,True,Nardaran,Bakı,7650.0
6475894,365000,AZN,4,153.0,8.0,True,Nəriman Nərimanov,Bakı,2385.62
6464217,644000,AZN,4,127.0,10.0,True,Şah İsmayıl Xətai,Bakı,5070.87
6468135,137000,AZN,3,74.0,14.0,True,Yasamal,Bakı,1851.35
6475821,420000,AZN,4,173.0,15.0,False,Səbail,Bakı,2427.75
6255305,375000,AZN,3,136.0,10.0,True,8 Noyabr,Bakı,2757.35
4738960,314250,AZN,1,75.0,3.0,False,Nizami,Bakı,4190.0
6252246,955500,AZN,3,195.0,16.0,False,Nizami,Bakı,4900.0
6029528,353460,AZN,2,86.0,3.0,False,Nizami,Bakı,4110.0
6395524,758500,AZN,4,185.0,15.0,False,Ağ şəhər,Bakı,4100.0
4738972,505440,AZN,2,117.0,10.0,False,Nizami,Bakı,4320.0
6029578,487890,AZN,2,117.0,4.0,False,Nizami,Bakı,4170.0
6041364,1013460,AZN,5,254.0,4.0,False,Nizami,Bakı,3990.0
6354515,580000,AZN,3,170.0,4.0,False,Şah İsmayıl Xətai,Bakı,3411.76
6041162,1023700,AZN,4,290.0,3.0,False,Nizami,Bakı,3530.0
6250444,1125650,AZN,5,235.0,15.0,False,Nizami,Bakı,4790.0
6041094,768570,AZN,4,187.0,4.0,False,Nizami,Bakı,4110.0
6250487,615450,AZN,3,165.0,3.0,False,Nizami,Bakı,3730.0
5146201,632940,AZN,3,154.0,4.0,False,Nizami,Bakı,4110.0
5798925,574000,AZN,3,117.0,6.0,False,Ağ şəhər,Bakı,4905.98
6470178,133000,AZN,2,45.0,4.0,True,Əhmədli,Bakı,2955.56
6029618,491400,AZN,2,117.0,5.0,False,Nizami,Bakı,4200.0
5646958,790000,AZN,4,225.0,10.0,False,Nərimanov,Bakı,3511.11
4744384,648740,AZN,3,163.0,6.0,False,Nizami,Bakı,3980.0
6479812,4020000,AZN,12,772.0,14.0,True,Şah İsmayıl Xətai,Bakı,5207.25
4744383,665040,AZN,3,163.0,10.0,False,Nizami,Bakı,4080.0
4893906,513630,AZN,2,117.0,13.0,False,Nizami,Bakı,4390.0
4738969,908600,AZN,4,220.0,10.0,False,Nizami,Bakı,4130.0
4738965,968820,AZN,4,241.0,3.0,False,Nizami,Bakı,4020.0
6458634,469000,AZN,3,142.0,7.0,True,8 Noyabr,Bakı,3302.82
5972621,249500,AZN,4,105.0,2.0,True,Xalqlar Dostluğu,Bakı,2376.19
5946115,199000,AZN,2,45.0,3.0,True,Nərimanov,Bakı,4422.22
6248327,240000,AZN,2,100.0,4.0,True,Nəsimi,Bakı,2400.0
6284402,210000,AZN,3,60.0,10.0,True,Nəsimi,Bakı,3500.0
6064294,310000,AZN,4,110.0,16.0,True,7-ci mikrorayon,Bakı,2818.18
6273855,355000,AZN,3,113.0,4.0,True,Azadlıq Prospekti,Bakı,3141.59
5501175,286671,AZN,2,80.3,1.0,False,Sea Breeze,Bakı,3570.0
5988281,280000,AZN,2,112.0,12.0,True,Nəsimi,Bakı,2500.0
5999298,69000,AZN,1,72.4,2.0,False,Abşeron,Xırdalan,953.04
6316898,249000,AZN,3,131.0,6.0,True,Yeni Yasamal,Bakı,1900.76
6483011,520000,AZN,3,125.0,20.0,True,Şah İsmayıl Xətai,Bakı,4160.0
6222651,365000,AZN,3,116.0,14.0,True,Nəsimi,Bakı,3146.55
6238695,325000,AZN,3,79.0,8.0,True,Nəsimi,Bakı,4113.92
5552128,414766,AZN,2,110.9,4.0,False,Sea Breeze,Bakı,3740.0
6431979,257499,AZN,1,56.1,2.0,False,Nardaran,Bakı,4590.0
6439440,85000,AZN,3,100.0,,True,Abşeron,Bakı,850.0
6443448,255000,AZN,3,80.0,3.0,True,Yasamal,Bakı,3187.5
3466697,909500,AZN,5,267.5,7.0,False,Nizami,Bakı,3400.0
6386543,715000,AZN,4,160.0,10.0,True,Nizami,Bakı,4468.75
5044313,456000,AZN,2,114.0,2.0,True,Nizami,Bakı,4000.0
5047008,783360,AZN,4,230.4,5.0,False,Nizami,Bakı,3400.0
5047084,909500,AZN,5,267.5,7.0,False,Nəsimi,Bakı,3400.0
6409548,64000,AZN,2,53.0,,True,Sabunçu,Bakı,1207.55
5786668,416000,AZN,2,104.0,3.0,True,Nizami,Bakı,4000.0
6472459,114000,AZN,3,80.0,4.0,True,Masazır,Bakı,1425.0
5555449,449616,AZN,2,82.7,4.0,True,Sea Breeze,Bakı,5436.71
5786592,348000,AZN,2,87.0,2.0,True,Nizami,Bakı,4000.0
6484996,215000,AZN,4,160.0,,True,Şüvəlan,Bakı,1343.75
5047211,592960,AZN,3,174.4,2.0,False,Nizami,Bakı,3400.0
4897668,990000,AZN,12,500.0,,False,Sahil,Bakı,1980.0
6303020,310000,AZN,3,135.0,2.0,True,Qara Qarayev,Bakı,2296.3
6458467,260000,AZN,4,135.0,,True,Xocəsən,Bakı,1925.93
4078471,606060,AZN,4,163.8,15.0,False,Nizami,Bakı,3700.0
6382259,383775,AZN,2,90.3,11.0,False,Nardaran,Bakı,4250.0
6462931,199000,AZN,3,107.0,9.0,True,Zığ,Bakı,1859.81
6268026,5000000,AZN,10,500.0,,True,Bilgəh,Bakı,10000.0
6450838,325000,AZN,4,185.0,,True,Badamdar,Bakı,1756.76
6452537,365000,AZN,4,160.0,16.0,True,İnşaatçılar,Bakı,2281.25
6457552,270000,AZN,1,46.0,2.0,True,Nardaran,Bakı,5869.57
6473124,115000,AZN,1,44.0,4.0,False,Sea Breeze,Bakı,2613.64
6473127,170000,AZN,2,65.0,2.0,False,Sea Breeze,Bakı,2615.38
6473129,120000,AZN,1,44.0,6.0,False,Sea Breeze,Bakı,2727.27
6473131,91000,AZN,1,38.0,8.0,False,Sea Breeze,Bakı,2394.74
6483844,112000,AZN,2,45.0,11.0,True,Abşeron,Xırdalan,2488.89
5863380,395148,AZN,2,89.4,8.0,True,Nardaran,Bakı,4420.0
5863392,454580,AZN,3,95.5,4.0,True,Nardaran,Bakı,4760.0
6481046,79500,AZN,2,44.0,4.0,True,Masazır,Bakı,1806.82
6474029,340000,AZN,4,167.0,,True,Badamdar,Bakı,2035.93
6346834,385000,AZN,3,116.0,10.0,True,28 May,Bakı,3318.97
5647358,395000,AZN,3,140.0,5.0,True,Nəriman Nərimanov,Bakı,2821.43
6360306,250000,AZN,5,120.0,8.0,True,Xalqlar Dostluğu,Bakı,2083.33
6473901,376000,AZN,3,155.0,11.0,True,Nəsimi,Bakı,2425.81
6478981,430000,AZN,3,144.0,14.0,True,Nərimanov,Bakı,2986.11
6352409,350000,AZN,6,390.0,,False,Pirşağı,Bakı,897.44
6483307,372000,AZN,3,116.0,11.0,False,Azadlıq Prospekti,Bakı,3206.9
6447846,650000,AZN,4,195.0,4.0,False,28 May,Bakı,3333.33
6458089,239000,AZN,3,90.0,4.0,True,Əhmədli,Bakı,2655.56
6429468,270000,AZN,3,83.0,12.0,True,Yasamal,Bakı,3253.01
6329692,105000,AZN,3,82.0,,True,Binə,Bakı,1280.49
6473339,178000,AZN,3,76.0,2.0,True,Yeni Günəşli,Bakı,2342.11
6379586,115000,AZN,2,50.0,5.0,True,Həzi Aslanov,Bakı,2300.0
6336682,325000,AZN,3,100.0,5.0,True,Şah İsmayıl Xətai,Bakı,3250.0
6419742,494784,AZN,4,154.6,6.0,False,Badamdar,Bakı,3200.41
6471657,188000,AZN,5,150.0,,True,Bakıxanov,Bakı,1253.33
6419736,332134,AZN,2,107.4,3.0,False,Badamdar,Bakı,3092.5
6484542,93000,AZN,2,77.0,1.0,True,Masazır,Bakı,1207.79
6467295,435000,AZN,4,190.0,12.0,True,Nəsimi,Bakı,2289.47
6020217,495000,AZN,3,93.0,3.0,True,Sea Breeze,Bakı,5322.58
6476374,187000,AZN,3,80.0,3.0,True,Bakıxanov,Bakı,2337.5
6411794,565000,AZN,3,120.0,7.0,True,Nizami,Bakı,4708.33
6279253,499000,AZN,3,200.0,,True,Mərdəkan,Bakı,2495.0
6422602,650000,AZN,3,400.0,18.0,True,Nəriman Nərimanov,Bakı,1625.0
5979204,690000,AZN,6,230.0,,True,Buzovna,Bakı,3000.0
6480790,195000,AZN,3,80.0,5.0,True,Həzi Aslanov,Bakı,2437.5
6483546,258000,AZN,3,140.0,5.0,False,Əhmədli,Bakı,1842.86
6474700,695000,AZN,4,152.0,9.0,True,Nəsimi,Bakı,4572.37
6486689,450000,AZN,2,100.0,8.0,True,Nəriman Nərimanov,Bakı,4500.0
6434895,415000,AZN,4,156.0,15.0,True,Binəqədi,Bakı,2660.26
6422488,450000,AZN,2,100.0,8.0,True,Nəriman Nərimanov,Bakı,4500.0
6419656,410000,AZN,3,152.0,4.0,True,Badamdar,Bakı,2697.37
6454101,285000,AZN,2,110.0,17.0,True,Nəsimi,Bakı,2590.91
6409676,79500,AZN,2,87.0,13.0,False,Masazır,Bakı,913.79
5902710,190000,AZN,3,95.0,3.0,True,Lökbatan,Bakı,2000.0
6458506,149000,AZN,4,120.0,,True,Masazır,Bakı,1241.67
6375171,256000,AZN,2,72.1,6.0,True,7-ci mikrorayon,Bakı,3550.62
6450580,249000,AZN,5,150.0,,True,Savalan,Bakı,1660.0
6475474,235000,AZN,3,101.0,14.0,True,Həzi Aslanov,Bakı,2326.73
6461236,450000,AZN,2,100.0,8.0,True,Nəriman Nərimanov,Bakı,4500.0
6445151,137000,AZN,3,76.0,3.0,True,Hövsan,Bakı,1802.63
6447851,159000,AZN,2,40.0,12.0,True,Bayıl,Bakı,3975.0
6395676,990000,AZN,8,400.0,,True,Badamdar,Bakı,2475.0
6223078,310000,AZN,3,144.0,5.0,False,28 May,Bakı,2152.78
6286399,221000,AZN,3,114.0,8.0,False,Həzi Aslanov,Bakı,1938.6
6475707,230000,AZN,4,211.6,,False,Pirallahı,Bakı,1086.96
5566735,429000,AZN,4,173.0,3.0,False,Koroğlu,Bakı,2479.77
6409683,310000,AZN,3,137.0,7.0,True,8-ci kilometr,Bakı,2262.77
6486619,470000,AZN,4,170.0,15.0,True,Şah İsmayıl Xətai,Bakı,2764.71
6483063,124000,AZN,2,30.0,4.0,True,Memar Əcəmi,Bakı,4133.33
6457185,130000,AZN,6,220.0,,True,Hövsan,Bakı,590.91
6260372,149000,AZN,3,120.0,,True,Novxanı,Bakı,1241.67
6384284,315000,AZN,3,110.0,17.0,True,Qara Qarayev,Bakı,2863.64
6412278,330000,AZN,3,105.0,12.0,True,Neftçilər,Bakı,3142.86
6346763,1065000,AZN,4,176.8,7.0,False,Ağ şəhər,Bakı,6023.76
6484978,295000,AZN,4,160.0,,True,Mərdəkan,Bakı,1843.75
6347322,560000,AZN,4,210.0,12.0,True,Nəsimi,Bakı,2666.67
6455085,127500,AZN,2,62.0,11.0,True,Abşeron,Xırdalan,2056.45
6486554,100000,AZN,5,240.0,,False,Zığ,Bakı,416.67
6382436,954900,AZN,4,241.0,12.0,False,Nəsimi,Bakı,3962.24
6453668,365000,AZN,3,92.0,15.0,True,Nəsimi,Bakı,3967.39
6486009,129000,AZN,6,160.0,,True,Hökməli,Bakı,806.25
6476193,185000,AZN,3,83.0,7.0,True,Bakıxanov,Bakı,2228.92
6434051,288000,AZN,3,110.0,7.0,True,Həzi Aslanov,Bakı,2618.18
6482014,195000,AZN,2,55.0,3.0,True,İnşaatçılar,Bakı,3545.45
6484643,87000,AZN,2,55.0,5.0,True,Masazır,Bakı,1581.82
6486022,435000,AZN,3,115.0,16.0,True,Şah İsmayıl Xətai,Bakı,3782.61
6335225,219000,AZN,3,85.0,3.0,True,Nəsimi,Bakı,2576.47
6412525,143000,AZN,2,65.0,5.0,True,Abşeron,Xırdalan,2200.0
6462634,330000,AZN,3,97.0,13.0,True,Elmlər Akademiyası,Bakı,3402.06
6476769,139000,AZN,3,75.0,,True,Abşeron,Xırdalan,1853.33
6466404,122999,AZN,1,30.0,5.0,True,Memar Əcəmi,Bakı,4099.97
6457495,165000,AZN,3,55.0,4.0,True,Memar Əcəmi,Bakı,3000.0
6385382,195000,AZN,3,70.0,9.0,True,Memar Əcəmi,Bakı,2785.71
6384520,163000,AZN,2,58.0,2.0,True,Memar Əcəmi,Bakı,2810.34
6483928,127500,AZN,2,68.0,5.0,False,Əmircan,Bakı,1875.0
6450731,238000,AZN,3,88.0,8.0,True,İnşaatçılar,Bakı,2704.55
6410401,355000,AZN,4,123.0,9.0,True,Memar Əcəmi,Bakı,2886.18
6230988,189000,AZN,3,74.0,4.0,True,Nəsimi,Bakı,2554.05
6462109,525555,AZN,5,240.0,7.0,True,8-ci mikrorayon,Bakı,2189.81
6437192,450000,AZN,2,101.0,8.0,True,Nəriman Nərimanov,Bakı,4455.45
6481008,219000,AZN,3,96.0,10.0,True,Həzi Aslanov,Bakı,2281.25
6402503,119500,AZN,3,108.0,,True,Binə,Bakı,1106.48
6192602,299000,AZN,5,400.0,,False,Badamdar,Bakı,747.5
6483571,128000,AZN,1,30.0,3.0,True,Neftçilər,Bakı,4266.67
6477057,137000,AZN,2,68.8,3.0,True,Yeni Günəşli,Bakı,1991.28
6467237,177000,AZN,4,260.0,,True,Masazır,Bakı,680.77
6274756,67500,AZN,3,110.0,,True,Binə,Bakı,613.64
6283897,165000,AZN,3,80.0,1.0,True,Köhnə Günəşli,Bakı,2062.5
6009441,279000,AZN,2,77.0,15.0,True,Səbail,Bakı,3623.38
6482486,485000,AZN,4,225.0,,True,Şüvəlan,Bakı,2155.56
6277179,115000,AZN,2,100.0,5.0,False,Lökbatan,Bakı,1150.0
6380393,100000,AZN,1,39.0,6.0,False,Sea Breeze,Bakı,2564.1
6380408,97000,AZN,1,38.0,8.0,False,Sea Breeze,Bakı,2552.63
6433237,128000,AZN,4,120.0,,True,Binəqədi,Bakı,1066.67
6172629,750000,AZN,5,400.0,,True,Bilgəh,Bakı,1875.0
6422476,188000,AZN,3,80.0,9.0,True,Qaraçuxur,Bakı,2350.0
5776084,285000,AZN,1,58.0,4.0,True,Nardaran,Bakı,4913.79
6464155,330000,AZN,2,65.0,2.0,True,Sea Breeze,Bakı,5076.92
6473114,110000,AZN,1,40.0,2.0,False,Sea Breeze,Bakı,2750.0
6447764,88500,AZN,2,57.0,3.0,True,Masazır,Bakı,1552.63
6447745,88500,AZN,2,54.0,2.0,True,Masazır,Bakı,1638.89
6477850,153000,AZN,2,55.0,5.0,True,İnşaatçılar,Bakı,2781.82
6183050,440000,AZN,3,105.0,14.0,True,Koroğlu,Bakı,4190.48
6442344,98000,AZN,2,80.8,13.0,False,Binəqədi,Bakı,1212.87
6438875,145000,AZN,3,94.0,11.0,True,Binəqədi,Bakı,1542.55
6386940,277219,AZN,2,70.9,3.0,False,Nardaran,Bakı,3910.0
6475750,160000,AZN,6,160.0,,True,Savalan,Bakı,1000.0
6422618,163000,AZN,1,50.0,6.0,False,Sea Breeze,Bakı,3260.0
5263470,816000,AZN,3,135.0,4.0,True,Sea Breeze,Bakı,6044.44
5978391,570000,AZN,6,300.0,,True,Bilgəh,Bakı,1900.0
6473069,263500,AZN,1,43.0,6.0,True,Sea Breeze,Bakı,6127.91
6473100,350000,AZN,2,74.0,2.0,True,Sea Breeze,Bakı,4729.73
6473095,360000,AZN,2,76.0,3.0,True,Sea Breeze,Bakı,4736.84
5407427,320000,AZN,3,140.0,17.0,True,Nərimanov,Bakı,2285.71
6480751,117000,AZN,2,60.0,11.0,False,İnşaatçılar,Bakı,1950.0
6468086,67500,AZN,2,50.0,6.0,False,Masazır,Bakı,1350.0
6464118,115000,AZN,3,71.0,5.0,True,Masazır,Bakı,1619.72
6314571,365660,AZN,3,114.9,3.0,False,Nardaran,Bakı,3182.42
6458345,115000,AZN,2,58.0,9.0,True,Zığ,Bakı,1982.76
6330330,221995,AZN,1,53.3,7.0,False,Nardaran,Bakı,4165.01
6456260,2000000,AZN,3,266.0,7.0,True,Sea Breeze,Bakı,7518.8
6456270,350000,AZN,2,76.0,2.0,True,Sea Breeze,Bakı,4605.26
6456274,350000,AZN,2,69.0,1.0,True,Sea Breeze,Bakı,5072.46
6456290,207000,AZN,2,64.0,3.0,False,Sea Breeze,Bakı,3234.38
6393075,565000,AZN,4,170.0,3.0,True,Nəsimi,Bakı,3323.53
6052975,455000,AZN,6,350.0,,True,Mərdəkan,Bakı,1300.0
6373307,1250000,AZN,6,440.0,15.0,True,Şah İsmayıl Xətai,Bakı,2840.91
6475720,230000,AZN,2,95.0,8.0,False,Nardaran,Bakı,2421.05
6186818,615000,AZN,4,207.0,15.0,False,Nəsimi,Bakı,2971.01
6467037,395000,AZN,3,120.0,12.0,True,Memar Əcəmi,Bakı,3291.67
6220848,174420,AZN,1,36.0,1.0,True,Nardaran,Bakı,4845.0
6477783,125000,AZN,2,52.0,5.0,True,Badamdar,Bakı,2403.85
6483659,290000,AZN,3,90.0,3.0,True,Şah İsmayıl Xətai,Bakı,3222.22
6399911,490000,AZN,3,108.0,16.0,True,Nizami,Bakı,4537.04
6296775,679791,AZN,3,160.7,2.0,True,Nardaran,Bakı,4230.19
6193083,550000,AZN,6,160.0,2.0,True,Nəriman Nərimanov,Bakı,3437.5
6222148,353658,AZN,1,48.4,7.0,True,Nardaran,Bakı,7306.98
6428669,260000,AZN,5,120.0,6.0,True,Əhmədli,Bakı,2166.67
6405765,277000,AZN,3,122.5,12.0,False,Qara Qarayev,Bakı,2261.22
6411390,198000,AZN,3,70.0,3.0,True,Bakıxanov,Bakı,2828.57
6027981,239292,AZN,2,61.2,12.0,False,Nardaran,Bakı,3910.0
6440600,728475,AZN,3,132.4,15.0,False,Elmlər Akademiyası,Bakı,5502.08
6312922,389000,AZN,2,98.0,1.0,True,Sea Breeze,Bakı,3969.39
6438371,48000,AZN,3,75.0,,True,Kürdəxanı,Bakı,640.0
6150257,535000,AZN,5,350.0,,True,Buzovna,Bakı,1528.57
6480057,370000,AZN,3,80.0,2.0,True,28 May,Bakı,4625.0
5971930,287491,AZN,2,72.3,14.0,False,Nardaran,Bakı,3976.36
6270604,635000,AZN,3,162.0,4.0,False,Ağ şəhər,Bakı,3919.75
